t,power,slowness,back_azi
2020-01-01T01:30:50.085000Z,881079.4039109455,0.76,189.0
2020-01-01T01:30:50.095000Z,1214948.373780899,0.12,219.0
2020-01-01T01:30:50.105000Z,1430147.436014541,0.12,219.0
2020-01-01T01:30:50.115000Z,1577741.9935819877,0.12,219.0
2020-01-01T01:30:50.125000Z,1501421.643877991,0.16,219.0
2020-01-01T01:30:50.135000Z,1661651.233501355,0.16,219.0
2020-01-01T01:30:50.145000Z,1479554.8927712203,0.16,219.0
2020-01-01T01:30:50.155000Z,1657206.2028367291,0.16,219.0
2020-01-01T01:30:50.165000Z,1564081.2650355804,0.12,216.0
2020-01-01T01:30:50.175000Z,1535566.8595256566,0.16,216.0
2020-01-01T01:30:50.185000Z,1504105.8978611247,0.16,216.0
2020-01-01T01:30:50.195000Z,1461064.8674908667,0.16,216.0
2020-01-01T01:30:50.205000Z,1399787.2859671891,0.8,54.0
2020-01-01T01:30:50.215000Z,1589059.8055130488,0.16,216.0
2020-01-01T01:30:50.225000Z,1631633.7538629542,0.16,213.0
2020-01-01T01:30:50.235000Z,1443709.28177399,0.16,213.0
2020-01-01T01:30:50.245000Z,1502146.6165261662,0.16,213.0
2020-01-01T01:30:50.255000Z,1566259.518648526,0.16,210.0
2020-01-01T01:30:50.265000Z,1531156.5642366179,0.16,207.0
2020-01-01T01:30:50.275000Z,1424936.8134574788,0.16,207.0
2020-01-01T01:30:50.285000Z,1128918.833299788,0.16,204.0
2020-01-01T01:30:50.295000Z,1261455.937803537,0.6,300.0
2020-01-01T01:30:50.305000Z,1072587.9148604968,0.6,300.0
2020-01-01T01:30:50.315000Z,1113910.7374779584,0.24,192.0
2020-01-01T01:30:50.325000Z,837899.7154526771,0.2,189.0
2020-01-01T01:30:50.335000Z,836841.3120061036,0.2,186.0
2020-01-01T01:30:50.345000Z,867108.3907453805,0.24,192.0
2020-01-01T01:30:50.355000Z,914844.4401756375,0.24,195.0
2020-01-01T01:30:50.365000Z,895090.6372783191,0.24,195.0
2020-01-01T01:30:50.375000Z,865783.0770060525,0.24,195.0
2020-01-01T01:30:50.385000Z,881408.4287923484,0.24,195.0
2020-01-01T01:30:50.395000Z,729426.7137709134,0.48,33.0
2020-01-01T01:30:50.405000Z,670268.5698316735,0.76,111.0
2020-01-01T01:30:50.415000Z,768649.3845355863,0.84,108.0
2020-01-01T01:30:50.425000Z,722918.733898201,0.84,108.0
2020-01-01T01:30:50.435000Z,695746.7518094847,0.84,108.0
2020-01-01T01:30:50.445000Z,583970.295830636,0.72,108.0
2020-01-01T01:30:50.455000Z,721981.3214368435,0.92,105.0
2020-01-01T01:30:50.465000Z,669155.2563820679,0.28,303.0
2020-01-01T01:30:50.475000Z,915862.3529966081,0.16,147.0
2020-01-01T01:30:50.485000Z,1086431.2465057902,0.2,147.0
2020-01-01T01:30:50.495000Z,2268251.0133680636,0.16,150.0
2020-01-01T01:30:50.505000Z,2490601.106679629,0.16,150.0
2020-01-01T01:30:50.515000Z,2714720.4443875686,0.16,150.0
2020-01-01T01:30:50.525000Z,2783867.309470128,0.16,150.0
2020-01-01T01:30:50.535000Z,2780097.62819868,0.16,150.0
2020-01-01T01:30:50.545000Z,2847757.0169508634,0.16,150.0
2020-01-01T01:30:50.555000Z,2833473.9517700113,0.16,150.0
2020-01-01T01:30:50.565000Z,2969146.525913901,0.16,150.0
2020-01-01T01:30:50.575000Z,2992283.143004523,0.16,150.0
2020-01-01T01:30:50.585000Z,2875769.217024374,0.16,150.0
2020-01-01T01:30:50.595000Z,3811038.4654232995,0.16,147.0
2020-01-01T01:30:50.605000Z,24328598.133701093,0.24,141.0
2020-01-01T01:30:50.615000Z,36023984.60686884,0.24,141.0
2020-01-01T01:30:50.625000Z,36488503.99987885,0.24,141.0
2020-01-01T01:30:50.635000Z,37003927.151455484,0.24,141.0
2020-01-01T01:30:50.645000Z,36966760.7927213,0.24,141.0
2020-01-01T01:30:50.655000Z,39893385.847322024,0.24,141.0
2020-01-01T01:30:50.665000Z,43326508.81077024,0.24,141.0
2020-01-01T01:30:50.675000Z,43995922.708737515,0.24,141.0
2020-01-01T01:30:50.685000Z,43814681.17184405,0.24,141.0
2020-01-01T01:30:50.695000Z,43377719.91518128,0.24,141.0
2020-01-01T01:30:50.705000Z,43508344.85756391,0.24,141.0
2020-01-01T01:30:50.715000Z,43431593.14091639,0.24,141.0
2020-01-01T01:30:50.725000Z,42471789.96008746,0.24,141.0
2020-01-01T01:30:50.735000Z,43480969.359283164,0.24,141.0
2020-01-01T01:30:50.745000Z,43163448.824282244,0.24,141.0
2020-01-01T01:30:50.755000Z,42554371.5348757,0.24,141.0
2020-01-01T01:30:50.765000Z,42413645.79389339,0.24,144.0
2020-01-01T01:30:50.775000Z,42574500.83536409,0.24,144.0
2020-01-01T01:30:50.785000Z,42876912.500721425,0.24,141.0
2020-01-01T01:30:50.795000Z,26602119.35294271,0.2,138.0
