t,power,slowness,back_azi
2020-01-01T01:30:50.075000Z,1334176.981571998,0.28,288.0
2020-01-01T01:30:50.085000Z,1337309.4633231342,0.24,288.0
2020-01-01T01:30:50.095000Z,1312365.1109992103,0.28,288.0
2020-01-01T01:30:50.105000Z,1117632.6841145717,0.24,264.0
2020-01-01T01:30:50.115000Z,4838985.2415885525,0.08,132.0
2020-01-01T01:30:50.125000Z,6057183.809953093,0.08,135.0
2020-01-01T01:30:50.135000Z,7270920.342398448,0.08,135.0
2020-01-01T01:30:50.145000Z,7719511.328592278,0.08,135.0
2020-01-01T01:30:50.155000Z,7885855.542884914,0.08,138.0
2020-01-01T01:30:50.165000Z,8197843.396084976,0.08,135.0
2020-01-01T01:30:50.175000Z,8944203.393720979,0.08,138.0
2020-01-01T01:30:50.185000Z,9086075.287893228,0.08,141.0
2020-01-01T01:30:50.195000Z,8961856.903393405,0.08,141.0
2020-01-01T01:30:50.205000Z,9104121.560884612,0.08,141.0
2020-01-01T01:30:50.215000Z,9574367.800533535,0.08,144.0
2020-01-01T01:30:50.225000Z,10098324.957903372,0.08,144.0
2020-01-01T01:30:50.235000Z,10302941.240144381,0.08,147.0
2020-01-01T01:30:50.245000Z,9511642.88125931,0.12,153.0
2020-01-01T01:30:50.255000Z,9207767.749891862,0.12,159.0
2020-01-01T01:30:50.265000Z,8265312.964427002,0.12,156.0
2020-01-01T01:30:50.275000Z,8376936.389696118,0.12,156.0
2020-01-01T01:30:50.285000Z,8485207.054278057,0.12,159.0
2020-01-01T01:30:50.295000Z,8373409.82587408,0.12,159.0
2020-01-01T01:30:50.305000Z,7526828.8142495975,0.08,156.0
2020-01-01T01:30:50.315000Z,3292808.226936836,0.24,180.0
2020-01-01T01:30:50.325000Z,2652755.997047737,0.2,219.0
2020-01-01T01:30:50.335000Z,1724463.8877702113,0.2,216.0
2020-01-01T01:30:50.345000Z,1543615.013583591,0.2,216.0
2020-01-01T01:30:50.355000Z,1489118.7634208596,0.24,219.0
2020-01-01T01:30:50.365000Z,1262376.1441369634,0.2,216.0
2020-01-01T01:30:50.375000Z,1186704.8483404415,0.32,141.0
2020-01-01T01:30:50.385000Z,1132886.0379711099,0.32,144.0
2020-01-01T01:30:50.395000Z,1163614.246658253,0.32,147.0
2020-01-01T01:30:50.405000Z,1177105.396031147,0.32,147.0
2020-01-01T01:30:50.415000Z,794059.1669446677,0.84,123.0
2020-01-01T01:30:50.425000Z,758754.9425970446,0.84,123.0
2020-01-01T01:30:50.435000Z,614188.3828406152,0.64,285.0
2020-01-01T01:30:50.445000Z,627793.7605130475,0.64,288.0
2020-01-01T01:30:50.455000Z,656046.3312416796,0.64,288.0
2020-01-01T01:30:50.465000Z,719128.5913985336,0.08,162.0
2020-01-01T01:30:50.475000Z,730986.4257771792,0.08,165.0
2020-01-01T01:30:50.485000Z,831392.1807207656,0.08,165.0
2020-01-01T01:30:50.495000Z,809731.2106762837,0.08,159.0
2020-01-01T01:30:50.505000Z,757267.1123912606,0.08,129.0
2020-01-01T01:30:50.515000Z,672642.3749131552,0.04,132.0
2020-01-01T01:30:50.525000Z,612597.9401889861,0.04,126.0
2020-01-01T01:30:50.535000Z,643144.5644536966,0.04,153.0
2020-01-01T01:30:50.545000Z,632898.8710969797,0.04,162.0
2020-01-01T01:30:50.555000Z,654441.2652417858,0.48,54.0
2020-01-01T01:30:50.565000Z,595910.8054758268,0.08,180.0
2020-01-01T01:30:50.575000Z,573557.020230137,0.08,180.0
2020-01-01T01:30:50.585000Z,552186.8362852422,0.08,183.0
2020-01-01T01:30:50.595000Z,724861.4323758216,0.08,183.0
2020-01-01T01:30:50.605000Z,2146588.2494220715,0.24,147.0
2020-01-01T01:30:50.615000Z,3442875.805253793,0.24,147.0
2020-01-01T01:30:50.625000Z,3810739.784647193,0.24,147.0
2020-01-01T01:30:50.635000Z,3902520.227969798,0.24,144.0
2020-01-01T01:30:50.645000Z,4109293.356787553,0.24,147.0
2020-01-01T01:30:50.655000Z,4228085.303712412,0.24,144.0
2020-01-01T01:30:50.665000Z,4145377.9526768704,0.24,144.0
2020-01-01T01:30:50.675000Z,4327798.671343024,0.24,147.0
2020-01-01T01:30:50.685000Z,4527232.72799322,0.24,147.0
2020-01-01T01:30:50.695000Z,4356407.0648254715,0.24,147.0
2020-01-01T01:30:50.705000Z,4660909.356493616,0.24,147.0
2020-01-01T01:30:50.715000Z,4709313.465580611,0.24,144.0
2020-01-01T01:30:50.725000Z,4805340.093948234,0.24,144.0
2020-01-01T01:30:50.735000Z,4745615.6717209015,0.24,144.0
2020-01-01T01:30:50.745000Z,4711054.914250466,0.24,144.0
2020-01-01T01:30:50.755000Z,4678072.007694109,0.24,144.0
2020-01-01T01:30:50.765000Z,4534245.803522531,0.24,144.0
2020-01-01T01:30:50.775000Z,6928647.683982608,0.28,222.0
2020-01-01T01:30:50.785000Z,9846035.314041145,0.28,222.0
2020-01-01T01:30:50.795000Z,10499929.846233057,0.28,222.0
